julian_date,date,time,x,y,z,vx,vy,vz,range,radial_velocity
2460182.598981482,2023-Aug-26,02:22:32,-42751.24329712438,-370126.9648360078,-28057.20384408032,1.047060556378336,9.896331471135642,9.037051897978005,373642.6709969213,13.478585214584404
2460182.602453704,2023-Aug-26,02:27:32,-42437.109594187794,-370141.680173607,-28070.74960499317,1.047164011798328,9.724113002922653,9.023961247036514,373622.45469970896,13.476475627492276
2460182.605925926,2023-Aug-26,02:32:32,-42122.94496090132,-370156.137158071,-28084.27572360677,1.047266758659142,9.551860643408913,9.010862166817072,373602.2415763633,13.474353391454189
2460182.609398148,2023-Aug-26,02:37:32,-41808.74960987917,-370170.3357386497,-28097.78218728249,1.047368796651206,9.379574508870325,8.997754664323525,373582.0316458625,13.47221849974355
2460182.612870371,2023-Aug-26,02:42:32,-41494.523753828376,-370184.2758647682,-28111.26898339212,1.047470125465364,9.207254715691626,8.984638746571948,373561.8249271953,13.470070945648802
2460182.616342593,2023-Aug-26,02:47:32,-41180.26760554862,-370197.9574860258,-28124.73609931811,1.047570744792882,9.034901380366312,8.971514420590665,373541.6214393601,13.4679107224736
2460182.619814815,2023-Aug-26,02:52:32,-40865.98137793216,-370211.38055219647,-28138.183522453328,1.047670654325449,8.862514619496672,8.958381693420263,373521.4212013657,13.465737823536745
2460182.623287037,2023-Aug-26,02:57:32,-40551.66528396364,-370224.5450132298,-28151.6112402013,1.047769853755175,8.690094549793734,8.945240572113565,373501.2242322307,13.463552242172234
2460182.626759259,2023-Aug-26,03:02:32,-40237.319536720075,-370237.4508192498,-28165.0192399761,1.047868342774593,8.517641288077266,8.932091063735674,373481.0305509837,13.461353971729393
2460182.630231482,2023-Aug-26,03:07:32,-39922.94434937062,-370250.0979205565,-28178.407509202498,1.047966121076661,8.345154951275745,8.918933175363957,373460.84017666336,13.459143005572736
2460182.633703704,2023-Aug-26,03:12:32,-39608.53993517648,-370262.4862676247,-28191.776035315754,1.048063188354764,8.172635656426342,8.90576691408806,373440.6531283181,13.456919337082153
2460182.637175926,2023-Aug-26,03:17:32,-39294.10650749078,-370274.6158111054,-28205.12480576185,1.04815954430271,8.000083520674908,8.8925922870099,373420.4694250066,13.454682959652864
2460182.640648148,2023-Aug-26,03:22:32,-38979.64427975845,-370286.48650182487,-28218.453807997437,1.048255188614736,7.827498661275938,8.879409301243703,373400.289085797,13.452433866695467
2460182.644120371,2023-Aug-26,03:27:32,-38665.15346551606,-370298.09829078603,-28231.763029489797,1.04835012098551,7.65488119559257,8.866217963915965,373380.11212976754,13.450172051635978
2460182.647592593,2023-Aug-26,03:32:32,-38350.63427839176,-370309.4511291673,-28245.05245771697,1.048444341110125,7.482231241096554,8.853018282165504,373359.9385760063,13.447897507915876
2460182.651064815,2023-Aug-26,03:37:32,-38036.08693210506,-370320.5449683237,-28258.32208016764,1.048537848684106,7.30954891536822,8.839810263143425,373339.7684436115,13.445610228992091
2460182.654537037,2023-Aug-26,03:42:32,-37721.51164046676,-370331.3797597867,-28271.571884341352,1.048630643403411,7.136834336096482,8.826593914013163,373319.6017516903,13.443310208337106
2460182.658009259,2023-Aug-26,03:47:32,-37406.90861737884,-370341.9554552641,-28284.80185774823,1.048722724964428,6.964087621078794,8.813369241950458,373299.4385193605,13.440997439438924
2460182.661481482,2023-Aug-26,03:52:32,-37092.27807683426,-370352.272006641,-28298.01198790931,1.048814093063978,6.791308888221136,8.800136254143382,373279.27876574936,13.438671915801136
2460182.664953704,2023-Aug-26,03:57:32,-36777.620232916874,-370362.3293659788,-28311.202262356397,1.048904747399318,6.618498255537996,8.786894957792333,373259.1225099938,13.436333630942965
2460182.668425926,2023-Aug-26,04:02:32,-36462.93529980132,-370372.1274855167,-28324.37266863206,1.048994687668141,6.445655841152336,8.77364536011004,373238.9697712404,13.43398257839927
2460182.671898148,2023-Aug-26,04:07:32,-36148.22349175283,-370381.6663176705,-28337.52319428969,1.049083913568574,6.272781763295574,8.76038746832159,373218.8205686456,13.431618751720592
2460182.675370371,2023-Aug-26,04:12:32,-35833.485023127156,-370390.945815034,-28350.65382689357,1.049172424799181,6.09987614030757,8.747121289664403,373198.6749213755,13.429242144473179
2460182.678842593,2023-Aug-26,04:17:32,-35518.72010837041,-370399.9659303782,-28363.764554018842,1.049260221058966,5.926939090636584,8.73384683138826,373178.5328486057,13.426852750239052
2460182.682314815,2023-Aug-26,04:22:32,-35203.92896201892,-370408.72661665187,-28376.855363251572,1.049347302047372,5.75397073283926,8.720564100755299,373158.39436952147,13.424450562616
2460182.685787037,2023-Aug-26,04:27:32,-34889.11179869913,-370417.2278269819,-28389.92624218858,1.049433667464281,5.580971185580616,8.707273105040018,373138.2595033176,13.422035575217617
